#D_mutant	beta_critical	beta_theory
4e-06	2.087578125	2.1091491399977147	
4.068965517241379e-06	2.0813281249999993	2.100350042318608	
4.137931034482758e-06	2.0750781249999997	2.0918502135669126	
4.206896551724138e-06	2.068828125	2.0836348874456116	
4.275862068965517e-06	2.0625781250000004	2.0756902511976763	
4.3448275862068965e-06	2.056328125	2.068003369908416	
4.413793103448275e-06	2.050078125	2.06056211790468	
4.482758620689655e-06	2.043828125	2.053355116486683	
4.551724137931035e-06	2.037578125	2.046371677320848	
4.6206896551724135e-06	2.0313281249999995	2.0396017509022584	
4.689655172413793e-06	2.025078125	2.033035879564859	
4.758620689655172e-06	2.020390625	2.0266651545780734	
4.827586206896552e-06	2.0141406250000005	2.0204811769211957	
4.8965517241379305e-06	2.007890625000001	2.01447602137298	
4.96551724137931e-06	2.003203125	2.0086422035941167	
5.034482758620689e-06	1.998515625	2.00297264991561	
5.1034482758620695e-06	1.9922656250000002	1.9974606695770947	
5.172413793103448e-06	1.987578125	1.9920999291864492	
5.241379310344827e-06	1.9828906250000002	1.9868844291960568	
5.310344827586206e-06	1.9782031250000003	1.9818084822124513	
5.379310344827586e-06	1.9735156249999999	1.976866692974756	
5.448275862068965e-06	1.9688281250000002	1.9720539398540644	
5.517241379310345e-06	1.964140625	1.9673653577406722	
5.586206896551724e-06	1.9610156249999997	1.9627963221992124	
5.655172413793103e-06	1.9578906249999999	1.958342434783461	
5.724137931034482e-06	1.954765625	1.9539995094129918	
5.793103448275862e-06	1.9532031250000002	1.9497635597231988	
5.862068965517241e-06	1.9500781249999997	1.9456307873085077	
5.9310344827586205e-06	1.946953125	1.9415975707860782	
6e-06	1.946953125	1.9376604556139703	
